"@timestamp","destination.ip","destination.port","dns.answers.ttl","dns.header_flags","dns.question.name","source.ip","source.port"
"Oct 19, 2025 @ 23:33:45.359","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:33:45.358","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:33:45.355","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:33:45.354","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:33:11.943","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:33:11.942","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:33:11.940","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:33:11.940","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:30:37.575","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:30:37.575","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:30:37.573","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:30:37.572","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:29:15.968","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:29:15.967","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:29:15.965","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:29:15.964","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:17:33.891","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:17:33.890","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:17:33.888","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:17:33.887","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:16:52.440","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:16:52.439","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:16:52.437","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:16:52.436","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:15:52.731","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:15:52.730","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:15:52.727","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:15:52.726","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:15:34.447","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:15:34.446","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:15:34.444","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:15:34.444","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:10:55.777","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:10:55.776","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:10:55.775","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:10:55.774","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:10:53.450","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:10:53.450","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:10:53.447","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:10:53.446","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:09:08.690","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:09:08.690","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:09:08.688","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:09:08.687","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:08:59.440","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:08:59.439","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:08:59.436","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:08:59.435","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:04:57.593","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:04:57.592","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:04:57.590","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:04:57.589","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:04:11.461","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:04:11.461","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:04:11.459","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:04:11.458","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:01:24.584","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:01:24.583","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:01:24.581","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:01:24.580","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:01:20.940","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:01:20.940","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 23:01:20.938","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 23:01:20.937","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:57:25.189","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:57:25.189","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:57:25.187","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:57:25.186","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:56:42.464","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:56:42.463","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:56:42.461","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:56:42.460","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:55:42.694","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:55:42.693","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:55:42.691","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:55:42.691","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:55:15.962","ff02::1:3",5355,"-","-","ech-rog","fe80::b6e0:cf17:dce3:e507",62291
"Oct 19, 2025 @ 22:55:15.962","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",62291
"Oct 19, 2025 @ 22:55:15.961","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:55:15.961","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:55:15.959","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:55:15.958","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:53:22.617","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:53:22.616","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:53:22.614","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:53:22.613","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:52:58.970","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:52:58.970","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:52:58.967","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:52:58.966","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:44:42.106","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:44:42.106","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:44:42.103","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:44:42.102","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:44:06.931","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:44:06.931","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:44:06.929","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:44:06.928","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:42:57.726","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:42:57.725","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:42:57.723","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:42:57.722","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:42:45.914","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:42:45.913","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:42:45.911","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:42:45.910","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:41:00.187","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:41:00.187","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:41:00.185","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:41:00.184","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:40:48.432","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:40:48.432","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:40:48.429","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:40:48.428","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:39:05.112","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:39:05.111","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:39:05.108","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:39:05.107","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:37:45.953","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:37:45.953","ff02::1:3",5355,"-","-","ech-rog","fe80::b6e0:cf17:dce3:e507",61038
"Oct 19, 2025 @ 22:37:45.953","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",61038
"Oct 19, 2025 @ 22:37:45.952","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:37:45.951","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:37:45.950","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:33:46.017","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:33:46.016","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:33:46.012","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:33:46.012","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:33:15.915","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:33:15.914","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:33:15.912","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:33:15.911","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:30:59.106","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:30:59.105","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:30:59.103","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:30:59.103","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:30:32.938","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:30:32.937","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:30:32.936","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:30:32.935","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:29:33.201","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:29:33.200","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:29:33.199","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:29:33.198","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:29:10.945","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:29:10.944","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:29:10.942","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:29:10.941","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:25:14.330","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:25:14.329","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:25:14.328","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:25:14.326","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:24:43.424","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:24:43.424","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:24:43.422","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:24:43.421","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:23:12.865","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:23:12.864","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:23:12.862","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:23:12.861","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:22:37.925","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:22:37.924","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:22:37.922","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:22:37.921","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:18:55.882","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:18:55.881","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:18:55.879","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:18:55.878","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:18:37.957","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:18:37.956","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:18:37.954","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:18:37.953","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:17:37.962","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:17:37.961","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:17:37.959","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:17:37.958","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:17:32.461","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:17:32.460","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:17:32.458","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:17:32.457","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:15:59.129","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:15:59.128","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:15:59.126","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:15:59.125","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:15:39.935","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:15:39.934","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:15:39.931","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:15:39.930","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:03:26.475","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:03:26.474","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:03:26.472","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:03:26.471","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:03:00.925","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",52492
"Oct 19, 2025 @ 22:03:00.924","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:03:00.924","ff02::1:3",5355,"-","-","ech-rog","fe80::b6e0:cf17:dce3:e507",52492
"Oct 19, 2025 @ 22:03:00.923","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 22:03:00.921","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 22:03:00.920","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 21:59:16.148","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 21:59:16.147","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 21:59:16.146","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 21:59:16.145","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 21:58:41.957","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 21:58:41.957","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 21:58:41.955","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 21:58:41.954","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 21:55:25.493","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
